phrase,token_length,n_prompts,elm_average_score,elm_percentile,elm_percentile_bin,linear_average_score,linear_percentile,linear_percentile_bin
naked,3,1141,869.610712464288,0.463499505962208,1,1697.19412319708,0.505943796296865,2
drooling,3,316,869.577553712869,0.463438134807878,1,1712.5282202612,0.532382489582247,2
1,3,737,869.457313403022,0.463180375959691,1,1670.34448440945,0.45872483015533,1
hd,3,408,869.456641776889,0.463168101728825,1,1698.10552739162,0.50740442976992,2
katana,4,63,869.433429536365,0.463119004805361,1,1649.70157974485,0.422822704872256,1
earring,3,125,869.356884521484,0.463002399612134,1,1709.33206738281,0.52691431973144,2
(high contrast:1.1),10,70,869.343984113421,0.462977851150402,1,1636.08800571987,0.399704191036129,1
rule of third,5,54,869.327406141493,0.462947165573237,1,1543.26809579355,0.266007131328133,1
1980s \(style\),12,57,869.293235377262,0.462885794418907,1,1577.38815039919,0.31063623475694,1
(high sharpness),7,112,869.243130002703,0.46276918922568,1,1629.36907958984,0.388405761523969,1
clothing cutout,4,177,869.229637361516,0.462732366533082,1,1686.49175163312,0.486949424031717,1
looking back,4,515,869.224158574077,0.462720092302216,1,1675.64771266308,0.467850720804208,1
8k raw,5,127,869.223697271873,0.462713955186783,1,1680.4624460776,0.476418133948681,1
centered,3,322,869.218244611847,0.462701680955917,1,1694.37290603922,0.500917498757234,2
(photorealistic:1.37),11,65,869.189689753606,0.462628035570721,1,1627.23373553936,0.385110130536445,1
vibrant,3,356,869.174885749817,0.46258507576269,1,1636.74905206916,0.40068612950541,1
photographed on a sony alpha 1,8,52,869.143408848689,0.462474607684896,1,1605.50854726938,0.351153470845633,1
(best quality:1.0),10,282,869.120199298182,0.462443922107731,1,1635.83926543107,0.399329826994716,1
bold hues,4,84,869.070260910761,0.462296631337339,1,1622.71394493466,0.378076996250222,1
candles,3,71,869.061224279269,0.462272082875607,1,1707.40675891285,0.524036012593361,2
silver hair,4,404,868.97237370746,0.462106380758916,1,1730.88896692861,0.563872028868991,2
stunning,3,218,868.954228602418,0.462045009604586,1,1686.74844612332,0.48738515922746,1
small breast,4,241,868.885083843564,0.46190999306506,1,1676.9245212919,0.469961888513161,1
adobe after fx,5,50,868.851650390625,0.461854759026163,1,1615.56817382813,0.366355105773185,1
beautiful,3,2642,868.851521996636,0.46184862191073,1,1678.63104585334,0.473196148346354,1
beautiful body,4,163,868.824215941634,0.461793387871833,1,1687.76163712016,0.48924470520366,1
dof,4,186,868.812613866662,0.461774976525533,1,1659.92914244949,0.440528282896473,1
blonde hair,4,2218,868.716948946926,0.461560177485378,1,1737.56647790714,0.574906562417533,2
(necklace),5,63,868.667319645957,0.461394475368687,1,1664.15909733848,0.447831450261748,1
steaming body,4,147,868.641612254033,0.461363789791522,1,1699.19908588435,0.509374443823914,2
sitting on bed,5,58,868.540636259934,0.461142853635934,1,1634.67104681607,0.397421184095052,1
realistic proportions,4,84,868.521994636172,0.461081482481604,1,1694.73104277111,0.501482113377071,2
0,3,639,868.519338604803,0.461075345366171,1,1683.64768979546,0.482009046108148,1
looking_at_viewer,7,871,868.518588726337,0.461069208250738,1,1647.20832637257,0.41839784464506,1
real,3,107,868.4152903334,0.460700981324758,1,1655.42081173335,0.432580718410733,1
details,3,53,868.399056488613,0.460682569978459,1,1668.16306290537,0.454668196854115,1
(cowboy shot:1.2),10,84,868.395283653623,0.460670295747593,1,1773.0466977074,0.632233357677225,2
church,3,97,868.348333614389,0.460565964785232,1,1807.39624149283,0.683484408658242,2
looking down,4,212,868.308416834417,0.460449359592005,1,1697.08273718492,0.505784231295607,2
disheveled hair,6,58,868.300837023505,0.460437085361139,1,1630.4281826677,0.390130290960643,1
incoherent,4,50,868.251806640625,0.460326617283345,1,1676.65597167969,0.469526153317418,1
uploaded on e621,8,74,868.221985481881,0.460265246129014,1,1687.59616171347,0.488974672124608,1
pillow,3,194,868.221728708326,0.460259109013581,1,1636.81435936997,0.400845694506668,1
studio,3,59,868.215960357149,0.460246834782715,1,1743.47868735103,0.584431365569555,2
spring,3,70,868.162021745954,0.460167052282086,1,1629.70923897879,0.388927416335774,1
very detailed,4,176,868.101208166643,0.460056584204292,1,1702.30732241544,0.514903984829051,2
silk,3,59,868.053537142479,0.459927704780199,1,1682.15613620564,0.479192110124399,1
futanari,5,293,868.029165222376,0.459872470741302,1,1723.20038154264,0.551119102999208,2
magnificent,3,52,868.002289405236,0.459792688240673,1,1763.93747887245,0.618130266412181,2
gangbang,4,66,867.978890621301,0.459731317086343,1,1709.46622351444,0.527104570309863,2
capelet,4,85,867.940960334329,0.459651534585714,1,1678.74581155216,0.473306616424148,1
cum in mouth,5,165,867.850832759973,0.459449009776425,1,1682.55157877604,0.47998993513069,1
black skirt,4,454,867.846814226999,0.459436735545559,1,1628.96105983919,0.38769385613374,1
android,3,97,867.811538224368,0.459332404583198,1,1693.87164432486,0.499923286057087,1
chinese clothes,4,187,867.704853078261,0.459148291120208,1,1666.9620478829,0.452722731261852,1
photorealistic,4,4859,867.696220052907,0.459123742658476,1,1665.26957505739,0.449954892201567,1
anime style,4,125,867.654735595703,0.459013274580682,1,1792.66409326172,0.661789705602573,2
(photorealistic:1.5),10,144,867.557569715712,0.458816886886826,1,1670.5305358039,0.459117605543043,1
(((masterpiece))),5,453,867.50704924055,0.458730967270763,1,1653.51245400132,0.429383281270137,1
perfect,3,194,867.458550207394,0.458589813615804,1,1662.69608393404,0.445143393702092,1
extreme light and shadow,6,78,867.245721865923,0.458098844381164,1,1636.09794577574,0.399722602382428,1
leg up,4,71,867.208501681476,0.458037473226834,1,1680.05484137737,0.475675542981288,1
in office,4,55,867.16509177468,0.457914730918174,1,1596.11978204901,0.337903438625777,1
photoshoot,3,188,867.143571244909,0.457853359763844,1,1663.50404065721,0.446567204482549,1
perfect feet,4,52,867.137924194336,0.457841085532978,1,1706.08153005747,0.521703908728819,2
lifelike,5,97,867.074068993637,0.457712206108885,1,1674.18179856133,0.465297680784078,1
exposure blend,4,204,866.99328029857,0.45749740706873,1,1646.58915590772,0.417194970020191,1
two tone lighting,5,217,866.904040217949,0.457325567836605,1,1683.96378533851,0.482561386497119,1
jeans,3,233,866.847861228583,0.457239648220543,1,1666.64100640424,0.452225624911779,1
radiant light rays,5,64,866.705104827881,0.456908243987161,1,1676.35507392883,0.46891857888955,1
peaceful,3,102,866.660168367274,0.456834598601965,1,1634.26363597197,0.396782924090019,1
gorgeous,3,716,866.601701938906,0.456711856293305,1,1692.41307903269,0.497554359499948,1
white socks,4,118,866.507834870937,0.456601388215511,1,1669.50735939155,0.457227373989677,1
chair,3,168,866.470607212612,0.456484783022284,1,1673.53984178816,0.464266645391333,1
straddling,4,113,866.409993129494,0.456288395328428,1,1740.49894565819,0.579785569186771,2
studio photo,4,78,866.355232825646,0.456110418980871,1,1618.14320569161,0.37059585253739,1
reflection,3,303,866.33908539322,0.45606745917284,1,1652.69211993831,0.428094487029207,1
blush,3,4332,866.266875462959,0.455956991095046,1,1618.89953001803,0.371811001393125,1
looking at viewer,5,11510,866.170410398356,0.455705369362292,1,1688.74861628104,0.491055154256396,1
door,3,56,866.158576965332,0.455625586861663,1,1696.35474286761,0.504440203015779,2
adobe lightroom,4,172,866.137107272481,0.455576489938199,1,1612.92789618914,0.362500997281258,1
dust,3,130,866.128217256986,0.455564215707333,1,1674.48905639648,0.465782512903285,1
hair intakes,5,63,866.105700296069,0.455545804361034,1,1685.06910923549,0.484549811897412,1
veins,3,111,866.103237667599,0.455539667245601,1,1660.52215136279,0.44146112444229,1
blouse,3,64,866.073129653931,0.455466021860405,1,1640.8909368515,0.407314214173054,1
smug,3,173,866.007579119908,0.455281908397415,1,1671.57424415191,0.460977151519243,1
medium hair,4,591,865.992663233413,0.455226674358518,1,1660.14215346077,0.440798315975525,1
headgear,4,178,865.991310548247,0.455220537243085,1,1711.96078388343,0.531357591304935,2
jacket,3,795,865.926103258433,0.455122343396157,1,1730.52184106599,0.563295140018289,2
exquisite details and textures,6,124,865.87778669788,0.455024149549229,1,1696.35722154187,0.504452477246645,2
leaf,3,129,865.830571374228,0.454895270125136,1,1673.04574987131,0.463352215191816,1
award winning photography,5,100,865.821567993164,0.45488299589427,1,1628.46795837402,0.38695740228178,1
high resolution illustration,5,126,865.760569012354,0.454766390701043,1,1632.13129873124,0.392879718674629,1
bodysuit,4,512,865.746900238097,0.454729568008445,1,1705.25275123119,0.519997790638444,2
(extremely intricate:1.2),10,88,865.735973358154,0.454692745315847,1,1620.30023054643,0.374001951602708,1
burning,3,55,865.724980579723,0.454649785507816,1,1689.51852361506,0.492239617534966,1
cropped,3,118,865.710394390559,0.45463751127695,1,1685.5011896683,0.485151249209846,1
(medium breasts:1.2),10,54,865.682794076425,0.454612962815218,1,1673.23184430158,0.4636467967326,1
highleg,4,108,865.676595334654,0.454582277238053,1,1660.16022237142,0.44082900155269,1
swept bangs,4,115,865.665149191152,0.45457614012262,1,1665.21110521399,0.449881246816371,1
skinny,3,801,865.656756092695,0.454557728776321,1,1700.2284686866,0.511264675377279,2
angel,3,108,865.651028385869,0.454539317430022,1,1677.81741389522,0.471766200450464,1
huge_breasts,5,81,865.619853832104,0.454484083391125,1,1663.59182324822,0.446696083906642,1
small_breasts,5,98,865.602681685467,0.454428849352228,1,1687.302718182,0.488403920389339,1
blonde,3,325,865.59065831111,0.454392026659629,1,1753.14051851713,0.600510608004026,2
nikon,3,97,865.497190967049,0.454263147235536,1,1661.01682430936,0.442166892717085,1
feminine,3,228,865.467933520936,0.454183364734907,1,1643.82810706423,0.412095027095365,1
facing viewer,4,421,865.303391508705,0.45388264607869,1,1650.95128278211,0.425001380850972,1
1 woman,4,97,865.285691723381,0.453815137808927,1,1654.68546129994,0.431365569554998,1
top angle view,5,57,865.284972073739,0.453809000693494,1,1715.39028020491,0.537273770582351,2
(highly detailed),6,84,865.281447274344,0.453796726462628,1,1688.46822829474,0.490502813867426,1
ultra-detailed,5,4161,865.203269040805,0.453606475884205,1,1666.60978116029,0.452182665103748,1
texture,3,229,865.177176596296,0.453551241845308,1,1617.03282012273,0.368650386945128,1
break,3,1877,865.153774133437,0.453489870690978,1,1722.00092957486,0.548909741443327,2
grin,3,437,865.146268709301,0.453477596460112,1,1697.84448731027,0.506962557458743,2
elbow gloves,4,521,864.980527530019,0.453017312802637,1,1776.65926637851,0.637996109068815,2
lake,3,216,864.976691351997,0.452992764340904,1,1754.46414156313,0.602591090135814,2
extra digit,4,60,864.936944580078,0.452863884916811,1,1610.68804016113,0.359076486869642,1
outstretched arms,5,64,864.923439979553,0.452833199339646,1,1616.1564950943,0.367232713280104,1
(blush:0.5),9,64,864.91507101059,0.452790239531615,1,1575.39963722229,0.307819298773191,1
tokyo street,4,61,864.912323498335,0.452771828185316,1,1711.19085593302,0.530050385717705,2
korean,3,118,864.896565582793,0.452735005492718,1,1671.80815719346,0.461363789791522,1
pore,3,109,864.895744113747,0.452710457030986,1,1668.18268214235,0.454705019546713,1
beauty,3,216,864.831874282272,0.452593851837759,1,1686.39176658348,0.486679390952664,1
ruby,3,263,864.799110963771,0.45251406933713,1,1606.6584124547,0.352835040474276,1
fewer digits,4,79,864.777353021163,0.452458835298233,1,1613.17494452754,0.362826264399207,1
soft lighting,4,2360,864.656566341853,0.452262447604377,1,1659.81418446686,0.440344169433483,1
lights,3,73,864.641129376137,0.452231762027212,1,1655.06807510167,0.431985418213731,1
low light,4,54,864.60912181713,0.452158116642016,1,1634.52504023799,0.397206385054896,1
beautiful woman,4,198,864.559426201714,0.452047648564222,1,1619.40913622307,0.37259655216855,1
painting,3,131,864.486486070939,0.451888083562964,1,1697.15157312291,0.505876288027102,2
from below,4,984,864.4783010948,0.451875809332098,1,1663.49451886929,0.446542656020817,1
(painting by bad-artist-anime:0.9),15,50,864.437236328125,0.451789889716036,1,1735.01006103516,0.570843792000884,2
gradient,3,93,864.390968897009,0.451673284522809,1,1645.59727494435,0.415366109621156,1
two-tone lighting,6,88,864.388131921942,0.451661010291943,1,1681.06373734908,0.477406209533395,1
nice hands,4,81,864.3431106379,0.451538267983283,1,1703.21165786555,0.516364618302106,2
horns,3,532,864.27494786198,0.451440074136354,1,1720.37387899528,0.546037571420681,2
maid,3,223,864.234494880711,0.451360291635725,1,1676.7635637634,0.469648895626078,1
buttons,3,86,864.227238499841,0.451341880289426,1,1726.41160831895,0.556360199578994,2
tight,3,80,864.169077682495,0.451213000865333,1,1653.65981369019,0.429634903002891,1
anklet,4,99,864.095900410354,0.451047298748642,1,1700.73280164931,0.512197516923096,2
hyperdetailed,4,1272,864.07512304318,0.450985927594312,1,1668.97627411848,0.456073596288273,1
bangs,3,3224,864.071043980625,0.450979790478879,1,1693.09387123733,0.498634491816157,1
(looking at viewer:1.4),11,79,864.014871138561,0.450832499708487,1,1686.51978852477,0.486986246724315,1
fujifilm xt3,5,1009,863.934438140234,0.4505931522066,1,1638.58334250776,0.403613533566953,1
covered nipples,4,293,863.84205309767,0.450415175859043,1,1689.89008047475,0.492902426001731,1
vivid colors,4,489,863.750707973488,0.450120594318259,1,1612.74641483986,0.362200278625041,1
erotic,3,534,863.70907475618,0.450034674702197,1,1684.27178543605,0.483224194963883,1
closed_eyes,5,50,863.686441650391,0.449979440663299,1,1642.51791015625,0.409842705731452,1
(looking_at_viewer),9,99,863.625742594401,0.449862835470072,1,1665.38416267164,0.450145142779991,1
birds,3,53,863.571869472288,0.449733956045979,1,1752.52000801518,0.599510258188446,2
onoff,4,55,863.54193836559,0.449635762199051,1,1705.70038396662,0.520893809491663,2
indoors,3,1854,863.473579447889,0.449451648736061,1,1654.26986865524,0.430629115703037,1
sharp details,4,199,863.473372416281,0.449445511620628,1,1680.60353617453,0.476706578374033,1
flawless,3,396,863.412080206052,0.449292083734803,1,1693.35114665947,0.499076364127333,1
muted colors,4,271,863.358838521247,0.449206164118741,1,1664.25193690902,0.447972603916707,1
beautiful girl,4,287,863.33373741655,0.449144792964411,1,1636.26026390155,0.399900578729985,1
-------------------------------,6,238,863.165854061351,0.448715194884101,1,1629.61581472188,0.38881694825798,1
orgasm,4,332,863.082980328296,0.448586315460008,1,1703.90116808788,0.517561355811542,2
f2.8,6,55,862.98569058505,0.448334693727254,1,1722.12963423295,0.54916136317608,2
oiled skin,5,85,862.928807516659,0.448211951418594,1,1721.71178193934,0.548467869132151,2
(gradients),7,99,862.906429714627,0.448187402956862,1,1657.6745210898,0.43653915786502,1
ulzzang-6500,10,98,862.901677968551,0.448168991610563,1,1651.45451635244,0.425805342972696,1
seductive,3,757,862.887550273376,0.448113757571666,1,1654.60022698305,0.431224415900039,1
transparent,3,81,862.752318582417,0.447806901800016,1,1653.39985185788,0.429211442038013,1
car,3,71,862.746812847299,0.447770079107418,1,1646.67514338963,0.417342260790583,1
detailed breasts,4,55,862.428995028409,0.447064310832622,1,1683.77045898438,0.48221770803287,1
fat,3,100,862.372548370361,0.446941568523962,1,1675.72648132324,0.467979600228301,1
ultra detailed photograph,5,55,862.366450639205,0.446923157177663,1,1662.9826060902,0.445603677359567,1
particle effects,4,88,862.324112632058,0.446824963330735,1,1658.1368005926,0.437435176718239,1
wires,3,66,862.301048047615,0.446757455060972,1,1725.0876492587,0.554120152445947,2
surprised,3,106,862.281514581644,0.44673290659924,1,1656.76065927182,0.43498646766047,1
maid apron,4,50,862.208005371094,0.44654879313625,1,1658.45414550781,0.437938420183745,1
((perfect female body)),7,72,862.158959706624,0.446450599289322,1,1624.84931776259,0.381366490122313,1
side lighting,4,135,862.117015132198,0.446309445634363,1,1646.28571053964,0.416697863670118,1
cat girl,4,70,862.102316720145,0.446291034288064,1,1837.90033133371,0.723406344549935,2
empty eyes,4,76,862.065739280299,0.446229663133734,1,1653.17172160902,0.428861626458332,1
(looking at viewer),7,797,862.00215302088,0.446100783709641,1,1690.5345553945,0.494056203703135,1
skull,3,62,861.96509035172,0.445990315631847,1,1706.3128937752,0.522102821231965,2
incredible detail,4,50,861.96337890625,0.445984178516414,1,1707.32275634766,0.523919407400134,2
latex bodysuit,5,58,861.868811771788,0.445763242360826,1,1690.01456530341,0.49310495081102,1
